n_neurons,n_cores,conn_prob,firing_rate,T_overhead,T_overhead_sem,overhead_pct,overhead_pct_sem,T_static,T_static_sem,T_stdp,T_stdp_sem,n_spikes_static,n_spikes_stdp,n_connections,spike_divergence,spike_divergence_sem
100,4,0.1,40.0,0.016022910674413082,0.007353232273170198,3.903905218909788,0.06816932126510224,0.41043288133126526,0.004168625188901833,0.42645579200567835,0.006057440787795198,75398.33333333333,74881.33333333333,997.0,-0.6856918062822605,0.006556055568881018
100,4,0.2,10.0,0.03367499367353355,0.009411895816055458,8.23737609375781,0.17855499655019677,0.4088072863281316,0.004458582908247838,0.4424822800016652,0.008288837150201617,70601.66666666667,69797.33333333333,1978.3333333333333,-1.1392484621470167,0.020513372013185042
100,4,0.2,20.0,0.01929038966773078,0.0012753905932438535,4.707736358713127,0.014326219796127873,0.4097593449987471,0.0009002473864981874,0.4290497346664779,0.0009034244896160895,72502.66666666667,71543.66666666667,1964.0,-1.3227054007438446,0.02153774654891405
100,4,0.2,40.0,0.02491853799438104,0.002395312443056807,6.041137003606118,0.03339519241074607,0.4124809283336314,0.0009351776861453006,0.43739946632801247,0.002205213004496094,76235.66666666667,75132.66666666667,1986.0,-1.4468147634856134,0.031403631461793556
100,8,0.05,10.0,0.003006990664289333,0.00444907642615578,0.6527284742244841,0.006300833807377083,0.46068017300179537,0.004283729171552201,0.4636871636660847,0.001201642804899931,69435.66666666667,69267.66666666667,514.6666666666666,-0.24194194546360723,0.023806073741109404
100,8,0.05,20.0,0.006810563330266917,0.0009148857271818679,1.4851680575548707,0.0029355246640325504,0.45857189667003695,0.0005520723423035598,0.46538246000030387,0.0007295423378149868,71319.66666666667,71101.66666666667,502.6666666666667,-0.3056591679944802,0.020086787403153884
100,8,0.05,40.0,0.006369193336771162,0.0028688518134196636,1.3893249032045523,0.008689185005453997,0.4584380026644794,0.002806992212619592,0.4648071960012506,0.0005925415138657043,75041.66666666667,74776.66666666667,499.0,-0.35312980687394285,0.014585619317825444
100,8,0.1,10.0,0.008622734661912546,0.0012636124352857535,1.8874552966264335,0.005150875132244935,0.456844444333304,0.0006649762904844709,0.46546717899521656,0.001074487282243166,69807.0,69427.0,982.3333333333334,-0.5443594558623924,0.013694214842271062
100,8,0.1,20.0,0.008565660003417519,0.0012926858791493308,1.8706782548062708,0.005278012446052966,0.45789060633008677,0.001271257282750693,0.4664562663335043,0.0002343964658551904,71744.66666666667,71270.66666666667,1001.0,-0.660671773421778,0.022367577756429148
100,8,0.1,40.0,0.006031084330364422,0.00599900655767133,1.298083829347678,0.016730042714196116,0.46461439500368823,0.005553427973069248,0.47064547933405265,0.0022688141014449814,75436.66666666667,74881.0,986.3333333333334,-0.7365955992845507,0.018784080947126115
100,8,0.2,10.0,0.008825498996884562,0.004175393228667335,1.8893427533881821,0.016694694458886133,0.46712005966401193,0.002575020852079198,0.4759455586608965,0.0032868185568051,70627.0,69817.0,2000.0,-1.1468500123839729,0.03743686332087114
100,8,0.2,20.0,0.008920452004531398,0.0013746182740519135,1.925570538281876,0.00570192440763544,0.4632628006705393,0.0012970953510709313,0.4721832526750707,0.0004551033394599948,72461.66666666667,71555.0,2037.3333333333333,-1.2512343003624873,0.023072608111328927
100,8,0.2,40.0,0.012600501669415565,0.005191053527807069,2.7034393157544523,0.029818576470208358,0.46609152999978204,0.004120479680802745,0.4786920316691976,0.0031573222719022413,76214.66666666667,75101.0,1983.6666666666667,-1.4612110394100164,0.025848829156747813
200,1,0.05,10.0,0.05775657733708295,0.007918759520767229,4.173586692290268,0.023767770514489188,1.3838595336662063,0.007421015854764687,1.4416161110032892,0.002763200324093924,139660.33333333334,138892.33333333334,1978.3333333333333,-0.5499004816786851,0.021179250681054033
200,1,0.05,20.0,0.07626930399176968,0.0020304438112830367,5.560008274465282,0.007992060875761263,1.37174803034092,0.0013540724802047139,1.4480173343326896,0.0015130068701528882,143463.33333333334,142523.66666666666,2002.6666666666667,-0.6549802199317681,0.025007153679998655
200,1,0.05,40.0,0.08168091032712255,0.0009434003947650355,5.933656951587313,0.00397457568588819,1.3765694746689405,0.000724338344461198,1.458250384996063,0.0006044321860937218,150859.33333333334,149744.33333333334,1985.3333333333333,-0.7390995849287204,0.007324151040089306
200,1,0.1,10.0,0.13884844967590948,0.0021978500266834713,10.018209547521845,0.015869105220671757,1.385960724990582,0.002183705913399904,1.5248091746664916,0.0002489442177975335,141234.33333333334,139642.66666666666,4035.0,-1.126964718499762,0.01714384342363784
200,1,0.1,20.0,0.14323050300299656,0.00290610331382738,10.323271619604578,0.021135574510909187,1.3874526243307628,0.00251719904911864,1.5306831273337593,0.001452289715502625,144965.66666666666,143103.0,3983.6666666666665,-1.2849019352540196,0.01339922589663067
200,1,0.1,40.0,0.15904486599902157,0.015569737753513243,11.353586197200013,0.11634621502763287,1.4008337386670366,0.007388744641097034,1.5598786046660582,0.013704859953382794,152469.0,150244.33333333334,4016.0,-1.459087260263452,0.021759050845567864
200,1,0.2,10.0,0.30484156266902573,0.024773616730146285,21.433936662199713,0.30858805070141354,1.4222378626630718,0.0030924849575222277,1.7270794253320976,0.024579841795253337,143877.33333333334,140971.33333333334,7921.666666666667,-2.019772086736914,0.008983046760433924
200,1,0.2,20.0,0.29368611533330613,0.015824201587379648,20.603082575677377,0.19211220171165413,1.425447450664554,0.003797407080962388,1.7191335659978602,0.01536180508076721,148046.33333333334,144237.66666666666,7951.0,-2.5725659180352767,0.05752191287808463
200,1,0.2,40.0,0.29689118433452677,0.003313793548373021,20.66821681186515,0.04559973973587695,1.436462502000116,0.0028264976248919813,1.7333536863346428,0.0017297800026935923,155576.0,151114.66666666666,8009.666666666667,-2.867618656265377,0.009745645295923942
200,2,0.05,10.0,0.0500179393323682,0.024630689935722105,5.767375469675602,0.1566639504554949,0.8672565120020105,0.010927154998912302,0.9172744513343787,0.02207415163351534,139606.66666666666,138896.0,2054.3333333333335,-0.5090479705578513,0.011420233083012528
200,2,0.05,20.0,0.04183880066557322,0.016018297941504438,4.806195927684612,0.08646903140256895,0.8705179999960819,0.011423472636883134,0.9123568006616551,0.01122898667989181,143447.66666666666,142482.66666666666,2005.3333333333333,-0.6727191744921575,0.01052489503858195
200,2,0.05,40.0,0.049465874990952785,0.004160084696210419,5.757519918152028,0.0274214768366097,0.859152477006622,0.00346331247276073,0.9086183519975748,0.002304728052431369,150844.0,149813.0,2020.3333333333333,-0.6834823196174648,0.019148066867796677
200,2,0.1,10.0,0.0857121646646799,0.0038583806238490217,9.920433504300796,0.04291027016126644,0.8639961613322763,0.0030895525309182553,0.9497083259969562,0.002311226124201215,141132.66666666666,139621.0,3983.0,-1.071086656783441,0.01909842652787818
200,2,0.1,20.0,0.07514239166145364,0.008227576708831051,8.651261197514453,0.08194928936596828,0.8685715290048392,0.008227504466594796,0.9437139206662929,3.4478281016746884e-05,144935.0,143075.0,4010.0,-1.2833339818250897,0.006636965229925281
200,2,0.1,40.0,0.1068700206669746,0.018863549676628545,12.340435858881769,0.2394377188348113,0.8660149599988168,0.0013705061009070237,0.9728849806657914,0.018813697654368997,152475.66666666666,150261.66666666666,3996.3333333333335,-1.452013630463208,0.047560913622057124
200,2,0.2,10.0,0.1463382459963517,0.004782938645570446,16.58758993809047,0.08068531251880857,0.8822152376718199,0.0024487964742917756,1.0285534836681716,0.004108515293240056,143893.66666666666,140952.0,7956.666666666667,-2.044285252975157,0.053198249602615225
200,2,0.2,20.0,0.1477612363281272,0.010831402781097553,16.570248238073333,0.19398221844386598,0.8917261480043331,0.009258768054895054,1.0394873843324604,0.005620898532443251,148115.33333333334,144267.0,8092.0,-2.5981103505755576,0.0706418879031878
200,2,0.2,40.0,0.15997656232502766,0.0031071644740791886,17.99863013099823,0.060109510327079646,0.8888263226738976,0.0025811746877985224,1.0488028849989253,0.0017297422640520754,155629.66666666666,151107.0,7977.0,-2.906025935993947,0.028122994550369387
200,4,0.05,10.0,0.03398471933420899,0.00444495256109068,5.68080496234907,0.04175022017472692,0.5982377420004923,0.003959309430485682,0.6322224613347013,0.0020202653548516214,139615.66666666666,138892.33333333334,2009.6666666666667,-0.5180845433758013,0.015943816566162686
200,4,0.05,20.0,0.028284320326444345,0.006301162062020804,4.728782731501203,0.04971582085095326,0.5981311033392558,0.006155276782453567,0.6264154236657001,0.0013480397112987212,143506.0,142511.33333333334,2056.0,-0.693113685873867,0.017329152129023202
200,4,0.05,40.0,0.03343659099967533,0.004862025399363706,5.512868887412728,0.04266485619229351,0.6065188866729537,0.002802744474340208,0.6399554776726291,0.003972897481135555,150891.66666666666,149724.33333333334,1958.6666666666667,-0.773621627963973,0.015516737546717733
200,4,0.1,10.0,0.048907628666105096,0.008090768265609276,8.057710188571136,0.10055706940498262,0.60696683699886,0.003025539422623652,0.6558744656649651,0.007503775205184405,141220.33333333334,139647.66666666666,3971.6666666666665,-1.1136218838797174,0.01586310861434097
200,4,0.1,20.0,0.05256978367591114,0.010487271730499844,8.598809442528882,0.1439848906755352,0.6113611893282117,0.008711596533333987,0.6639309730041228,0.005838745943243675,144995.33333333334,143071.66666666666,3986.6666666666665,-1.3267076041985695,0.011856422939794843
200,4,0.1,40.0,0.06522986766261363,0.010449410567945018,10.744248096828246,0.16925780421059705,0.6071143096730035,0.0036358355029637935,0.6723441773356171,0.009796472906759302,152454.33333333334,150206.66666666666,3932.6666666666665,-1.474295384041713,0.04015925682531039
200,4,0.2,10.0,0.09595768067326094,0.00803166739295452,15.770708815342898,0.18172373128469282,0.6084550909969645,0.0020106030666554604,0.7044127716702254,0.007775934440271763,143882.66666666666,140993.33333333334,8054.333333333333,-2.0081088737578674,0.023362224405446642
200,4,0.2,20.0,0.0789047880049717,0.008819802190068723,12.710359983695302,0.17959565525083176,0.620791134996883,0.008591414731299476,0.6996959230018547,0.001994117244986208,148154.66666666666,144284.66666666666,8027.666666666667,-2.612128731078531,0.010438780927400299
200,4,0.2,40.0,0.093162436329294,0.004303879815402701,15.078031673904855,0.10472447614354165,0.6178686870019495,0.004252716464745089,0.7110311233312435,0.0006616525794681206,155655.0,151133.66666666666,8027.666666666667,-2.9047121039033073,0.01166415619127238
200,8,0.05,10.0,0.02075869800561725,0.004952317514684396,3.643558859021144,0.031049208328856197,0.5697368646651739,0.003274659802501596,0.5904955626707912,0.0037151112963315167,139623.33333333334,138866.66666666666,1975.0,-0.5419352234123301,0.01063459825407825
200,8,0.05,20.0,0.032072870662280706,0.006947621216793197,5.710124795681456,0.06742229477550903,0.5616842330055078,0.0027397246393809846,0.5937571036677886,0.006384618193157968,143443.66666666666,142520.33333333334,2044.0,-0.6436880760527485,0.009038925032739653
200,8,0.05,40.0,0.017119870327102604,0.009125453143091012,2.9707619690896214,0.0467055010636163,0.5762787629986027,0.007897713702723751,0.5933986333257053,0.004571653238879684,150887.66666666666,149784.66666666666,1991.3333333333333,-0.730994945096695,0.029055089682295445
200,8,0.1,10.0,0.02325186566546711,0.002001062797156349,4.052592353233274,0.014033315269764516,0.5737528879981255,0.001805300134394833,0.5970047536635926,0.0008632170891016862,141216.66666666666,139649.0,4016.3333333333335,-1.110115445135331,0.009634746775194564
200,8,0.1,20.0,0.02569803832739126,0.001439575784472595,4.481683860255221,0.011193516278505882,0.5734014073435295,0.0013482797018688382,0.5990994456709208,0.0005045000344582388,144956.33333333334,143114.66666666666,4040.3333333333335,-1.2704564804519876,0.05351047950667907
200,8,0.1,40.0,0.03074224066707143,0.00850116034766571,5.382583566842979,0.07862418044923812,0.5711428403349904,0.006742986189658252,0.6018850810020618,0.005177051719154626,152428.66666666666,150221.0,3974.3333333333335,-1.4483255851005827,0.009356762428621778
200,8,0.2,10.0,0.04201983599826542,0.004016866007487684,7.223002865288403,0.04833060919680211,0.5817502329979712,0.0029302503326969313,0.6237700689962367,0.0027475162437808386,143813.33333333334,140975.0,8060.333333333333,-1.9736018650188474,0.044948496552416436
200,8,0.2,20.0,0.03986822033766657,0.002890894322676406,6.862451054650888,0.03392197557772052,0.5809618169975389,0.002733253004407007,0.6208300373352055,0.000941593329831274,148048.66666666666,144254.66666666666,8060.333333333333,-2.562657129035609,0.04240200908156316
200,8,0.2,40.0,0.04581028000393417,0.0027926429891312055,7.907569432460049,0.037769471996813436,0.5793218813341809,0.002606010140584982,0.6251321613381151,0.0010037758773311482,155653.33333333334,151118.0,8039.333333333333,-2.913732962601772,0.02443778671314051
500,1,0.05,10.0,0.4822906613359619,0.03211268219449396,14.46053988142073,0.1253244809490567,3.335218914997919,0.014297536333282283,3.817509576333881,0.02875421382203037,354971.3333333333,349971.3333333333,12458.666666666666,-1.4085618508294842,0.012149916140752542
500,1,0.05,20.0,0.474550765337578,0.009113472118639068,14.23252802616603,0.034526314800682405,3.3342689679945274,0.0027566158501366265,3.8088197333321054,0.0086865668196352,364435.0,358462.6666666667,12525.333333333334,-1.6387864309533668,0.015494671091133115
500,1,0.05,40.0,0.5132653223408852,0.0018732746939380727,15.350664893410828,0.008384837018419673,3.3436031983292196,0.0016763912319272072,3.8568685206701048,0.0008359847585131922,382998.6666666667,376140.3333333333,12396.0,-1.7906901430309297,0.01776504442632772
500,1,0.1,10.0,0.8751319963339488,0.014900782035232428,25.439091487374338,0.10136672171903245,3.440107115335801,0.011330832275097293,4.31523911166975,0.009677062840300198,362560.6666666667,353984.3333333333,25120.0,-2.365475686976355,0.021259698259600623
500,1,0.1,20.0,0.9105901933313967,0.03147263323373869,26.296739063332385,0.197983190647858,3.4627494729987425,0.012541325944766367,4.373339666330139,0.028865927773285983,374311.0,362038.3333333333,24966.333333333332,-3.278732844699855,0.007669716354360231
500,1,0.1,40.0,0.9683549046652238,0.004112075134441508,27.888126319109457,0.032299206044652515,3.47228384433159,0.003874689703910425,4.440638748996814,0.0013769319553640594,393077.3333333333,379023.6666666667,24937.333333333332,-3.5752668839622572,0.035217385121695456
500,1,0.2,10.0,1.6897930850051734,0.053822886282206286,45.61921846781236,0.6579668301788728,3.7041254579962697,0.05306675334340018,5.393918543001443,0.008990148905220428,374689.0,359042.3333333333,49960.666666666664,-4.1758846538325125,0.05041858599341129
500,1,0.2,20.0,1.7838163253278858,0.01714757893907343,48.59304566953127,0.17502997469225162,3.6709292466645516,0.00872669092921957,5.454745571992437,0.014760905422691102,388912.6666666667,367965.0,49820.666666666664,-5.386208117416288,0.029654412515293552
500,1,0.2,40.0,1.857304030995389,0.015264748877116395,49.9455333884348,0.14466739093862732,3.7186589170062994,0.004722034321107634,5.575962948001688,0.014516023909862777,413209.3333333333,384221.6666666667,49957.0,-7.015222489650648,0.037174034891843
500,2,0.05,10.0,0.22048540000105277,0.0033638522738238257,11.852464815242742,0.019589226744308238,1.8602493526705075,0.0014263435110882963,2.0807347526715603,0.003046480971298858,354929.0,349982.6666666667,12379.333333333334,-1.3936092739543975,0.010305740207260944
500,2,0.05,20.0,0.2428796213353055,0.0021753793794207516,13.056004267109996,0.013539895776819225,1.860290609334091,0.00029983196675710137,2.1031702306693965,0.002154617422216664,364584.6666666667,358465.0,12547.333333333334,-1.678531045979679,0.005014766861896637
500,2,0.05,40.0,0.2677289183338869,0.010313753934668341,14.342646370095538,0.07195223617247457,1.8666633159979635,0.00518900954161783,2.1343922343318504,0.008913343940513336,383047.3333333333,376176.3333333333,12454.0,-1.7937598062850446,0.02818733504367908
500,2,0.1,10.0,0.4473581060010472,0.0035124591298562086,23.504889379782053,0.04280539928033563,1.9032555260006727,0.0033760095283543548,2.35061363200172,0.0009694992539300071,362466.6666666667,353924.3333333333,25073.0,-2.356723669323324,0.00721922826524262
500,2,0.1,20.0,0.4315918599992681,0.025891986573875005,22.226877731944214,0.29398799442058154,1.9417565759989277,0.02525463598067495,2.373348435998196,0.005709494743435878,374265.3333333333,362027.0,25005.0,-3.2699579388830045,0.014500658166222225
500,2,0.1,40.0,0.462055842668633,0.01348301320362337,23.738955650135917,0.15937405865347742,1.9464034116681432,0.012246651340286845,2.408459254336776,0.005640139714451458,392958.3333333333,378969.0,24986.666666666668,-3.5600015547145873,0.013595343730535133
500,2,0.2,10.0,0.8812428616705197,0.01779984777679793,44.02436987341993,0.2720726984197443,2.001716013663099,0.0007501873864617336,2.882958875333619,0.017784032157032663,374700.0,358999.6666666667,49917.333333333336,-4.190109209307025,0.018244173189739765
500,2,0.2,20.0,0.883653074663016,0.016277614077485063,43.44592912190445,0.2688896845547852,2.0339145520022917,0.007600241905090942,2.9175676266653077,0.014394340660121931,389082.0,368027.0,49906.666666666664,-5.411454452041941,0.01539741345199534
500,2,0.2,40.0,0.9102794413289912,0.02076973488732119,43.815346083080065,0.4307252597920151,2.077535664337726,0.02009328922715891,2.987815105666717,0.005257529393483857,413180.3333333333,384257.0,50126.0,-7.000156339881801,0.027189234754725174
500,4,0.05,10.0,0.09541052533313632,0.01909162337913484,8.239871698117822,0.1349439211555931,1.1579127543324528,0.01819582640682532,1.253323279665589,0.005779445009982041,354956.6666666667,349990.6666666667,12411.333333333334,-1.3990438740704398,0.003168745092328114
500,4,0.05,20.0,0.12582201266195625,0.017038982779710873,10.977707209907036,0.1541476366578303,1.1461593049995524,0.011129638658790606,1.2719813176615087,0.01290186333410943,364477.0,358511.3333333333,12539.0,-1.6367696103946139,0.017597315656325822
500,4,0.05,40.0,0.1352527220005868,0.005026133047892553,11.923637642118088,0.04986961634231137,1.1343243233325968,0.0034069326392825454,1.2695770453331836,0.0036952433487537676,383091.6666666667,376161.6666666667,12573.0,-1.8089541842230437,0.02180473620566888
500,4,0.1,10.0,0.233354959336187,0.006482515082170657,20.227222924899067,0.11188311972518801,1.1536678079961955,0.00614801447142562,1.3870227673323825,0.0020554609822886908,362434.3333333333,353852.0,25030.0,-2.367961304801629,0.025674604267546197
500,4,0.1,20.0,0.24037059466839628,0.005425535657555989,20.818114475207576,0.09273023833474717,1.1546223119997496,0.004467244661172745,1.394992906668146,0.0030789872212523242,374263.3333333333,362053.3333333333,25052.666666666668,-3.2624081765201587,0.0031398472439135815
500,4,0.1,40.0,0.2595913793387201,0.009146390203491124,22.27680152514844,0.1524701142579752,1.1652991523296805,0.004809489609577467,1.4248905316684006,0.0077797984196176185,393021.6666666667,378853.6666666667,24806.0,-3.6048842583639042,0.015010010917555158
500,4,0.2,10.0,0.45999373267113697,0.0032671023957545984,38.628093905620815,0.08479199124791442,1.1908268986686987,0.0016327039718831583,1.6508206313398357,0.002829882648546119,374687.0,359033.6666666667,50064.666666666664,-4.1776934590512065,0.01876075742094784
500,4,0.2,20.0,0.49455244999747583,0.009922144992489099,41.268755022650176,0.24466496912602767,1.1983701706679615,0.0015148275596728177,1.6929226206654373,0.009805827793533404,389182.3333333333,368049.3333333333,50017.666666666664,-5.430097410817706,0.026441012474400668
500,4,0.2,40.0,0.4962574383292424,0.00530446312923776,40.51609595816064,0.14846075393123384,1.224840218666941,0.00345536677414837,1.7210976569961833,0.004024645269530513,413127.0,384125.0,49799.666666666664,-7.020091368970616,0.034966335822901456
500,8,0.05,10.0,0.07043666966880369,0.0076238988496485065,8.311974004676443,0.07237771284427134,0.8474120543348059,0.005764200260130932,0.9178487240036096,0.004989772442785172,354875.0,350000.3333333333,12393.0,-1.3736275054063893,0.007814651929415856
500,8,0.05,20.0,0.07607802199587854,0.01809339101430414,8.901814808998731,0.17468990069046664,0.8546349663326206,0.0057819824964196,0.9307129883284991,0.017144663216511407,364413.6666666667,358467.6666666667,12427.666666666666,-1.6316577239094254,0.016238157906761766
500,8,0.05,40.0,0.06833207600478397,0.0026565677719651067,8.01604730890876,0.023670291349654923,0.8524410269989554,0.001417737871456406,0.9207731030037394,0.0022466356301995014,383108.0,376121.3333333333,12352.0,-1.8236757192061912,0.02186371645810668
500,8,0.1,10.0,0.1346158223313978,0.0042065055347556245,15.786144641617645,0.06728310682000989,0.8527466673306966,0.0002104806531451174,0.9873624896620944,0.004201236330960365,362484.6666666667,353942.6666666667,25229.0,-2.3565119814845765,0.006563345422214447
500,8,0.1,20.0,0.13358941666471458,0.007149301261455453,15.432877463463646,0.12698606204206062,0.8656157413352048,0.007041395813162145,0.9992051579999194,0.0012374382931811768,374322.6666666667,362034.0,24972.333333333332,-3.282905540227036,0.015714995310562183
500,8,0.1,40.0,0.10115914366906509,0.013416542927000926,11.28027667407943,0.1677706369163869,0.8967789229985405,0.013001781545311508,0.9979380666676055,0.0033101813787246824,392978.3333333333,378916.6666666667,25047.666666666668,-3.5782279141088225,0.012037217476596512
500,8,0.2,10.0,0.22976475799320428,0.012474436980829893,25.72487990851941,0.34937038624963945,0.8931616350018885,0.011512863943048193,1.1229263929950928,0.0048026598690264575,374788.0,359060.6666666667,49911.666666666664,-4.1963155653675095,0.021175320387318213
500,8,0.2,20.0,0.3020747620078813,0.011648622953130348,33.72690386996702,0.3831850836271548,0.8956492513292081,0.007922892480954869,1.1977240133370894,0.008539214919383632,388878.3333333333,368026.6666666667,50007.0,-5.361994924990776,0.012334879697857468
500,8,0.2,40.0,0.2497549940017052,0.015257742258590095,27.3817150639124,0.43832353333903995,0.9121232670004247,0.013479857423076011,1.1618782610021299,0.007147876795462307,413075.3333333333,384221.3333333333,49848.666666666664,-6.985148896076001,0.034914900020995045
1000,1,0.05,10.0,2.992551882654272,0.09524480793479584,36.20537116730303,0.33130240803673877,8.265491517338281,0.0424520365897712,11.258043399992554,0.08526076487996619,724974.6666666666,707858.0,50124.0,-2.360963689979043,0.047149387731543944
1000,1,0.05,20.0,3.0844968793389853,0.15379669605184834,37.53763518000133,0.6883263583951799,8.2170783123341,0.1470980175342676,11.301575191673086,0.04489540014247474,748784.6666666666,724011.0,49878.0,-3.3085107303435937,0.017112228095488013
1000,1,0.05,40.0,3.5241220133320894,0.19370211849222066,43.88417570955692,1.0535370359180507,8.030507481002132,0.19193414896921626,11.554629494334222,0.02611116940768814,785907.3333333334,757799.0,49788.666666666664,-3.576542893169499,0.013300233407703633
1000,1,0.1,10.0,5.789452298001077,0.0794527996074304,68.45034727978761,0.4222937288963152,8.457885939331996,0.027730948031084904,14.247338237333073,0.0744563085759411,749602.0,718417.0,100086.66666666667,-4.160167922298534,0.04074751189736979
1000,1,0.1,20.0,6.361991173330656,0.17645326540621176,75.1181638379228,1.4349000120517503,8.469311346663744,0.1541793722721783,14.8313025199944,0.08581652543812332,778481.0,735948.6666666666,100012.33333333333,-5.46349380418205,0.01907988566655186
1000,1,0.1,40.0,6.2743998133276655,0.22129259995158043,70.62726211536024,1.7576102614153126,8.883821382002983,0.2209691318059238,15.158221195330649,0.011960668136290584,826258.6666666666,768358.0,99966.66666666667,-7.007567119763816,0.013838977576894432
1000,1,0.2,10.0,10.271098340672323,0.11635917270161875,107.22369542065438,1.1502117298550976,9.579131087002073,0.09825651195098045,19.850229427674396,0.06233069012157634,800498.0,734207.6666666666,199987.66666666666,-8.28113333546951,0.015223378139086424
1000,1,0.2,20.0,11.451792718663153,0.14067618386003922,117.6095566686573,1.3023649212095587,9.737127698666882,0.09716413198764769,21.188920417330035,0.10172964248689038,835644.3333333334,754543.0,199868.66666666666,-9.705211216213291,0.04182509532528972
1000,1,0.2,40.0,11.902627919659912,0.14281353525282087,117.59452796493667,1.5300337223045957,10.121753219000917,0.12855496913773395,22.02438113866083,0.06220390471188264,894353.0,785976.6666666666,199882.0,-12.117838118686981,0.02498115184475985
1000,2,0.05,10.0,0.8946317586620958,0.07439877586650287,24.322399166224212,0.46669130678294657,3.678221677672506,0.06297205244849836,4.572853436334602,0.03961942024888429,724891.6666666666,707803.3333333334,50034.0,-2.357348523701019,0.028317357666046768
1000,2,0.05,20.0,0.9676724826616314,0.02631311340277236,26.716239214580472,0.16660265015378972,3.622038547002982,0.014469226819252721,4.589711029664613,0.021977748114858725,748840.3333333334,724093.0,49999.333333333336,-3.3047482466222307,0.018234485248821833
1000,2,0.05,40.0,0.9662097519903905,0.06348803536247516,26.06329233326638,0.4216166214066538,3.7071669213376786,0.05347044946562409,4.673376673328069,0.03422925164433247,786150.3333333334,757905.0,49979.666666666664,-3.5928637337924605,0.012302990952374904
1000,2,0.1,10.0,1.836264630993052,0.0800678280550926,47.140431294677214,0.8364067012837947,3.89530723534214,0.05808696841339775,5.731571866335192,0.05510681618457744,749176.0,718324.3333333334,100129.33333333333,-4.11807910439991,0.015200589658650891
1000,2,0.1,20.0,1.833777899669561,0.03736969951580138,47.28528357786777,0.36703315264333064,3.8781154746587467,0.022063534566289875,5.711893374328308,0.03016114859124927,778649.3333333334,736071.0,100176.0,-5.468226036452454,0.012900595955378326
1000,2,0.1,40.0,1.9887588019967852,0.041652307464015034,50.77180049356369,0.4172123566501396,3.917053921002662,0.022072245667680714,5.905812722999447,0.03532323156595943,826418.0,768375.0,100019.33333333333,-7.023441479279351,0.006878785724164093
1000,2,0.2,10.0,3.6543160756603656,0.05632742304175229,84.32681744466652,0.7612486787645978,4.333515940001234,0.02907557297927269,7.9878320156616,0.04824302687903729,800515.6666666666,734123.0,199816.66666666666,-8.293735763177414,0.010321288738764388
1000,2,0.2,20.0,3.952938241990827,0.09660725687196314,89.60823743940192,1.3104849577539333,4.411355869669933,0.04657866475195891,8.36429411166076,0.08463681273683508,835444.6666666666,754635.3333333334,200194.0,-9.67259946301899,0.03008485935917624
1000,2,0.2,40.0,3.989165208661386,0.05347163699596705,88.6078605077669,0.752444505021463,4.502044385003198,0.030249909065218097,8.491209593664584,0.04409261802812924,894636.3333333334,786004.0,200107.0,-12.14261678098242,0.024069740896859045
1000,4,0.05,10.0,0.5304153753337837,0.06056168575683345,26.110396855290084,0.6378616908102416,2.0314336019995003,0.020540834779023416,2.561848977333284,0.056971851718987554,724808.0,707849.0,49983.666666666664,-2.339785262915933,0.02276405930114662
1000,4,0.05,20.0,0.47032536034142414,0.019341202381165604,22.73937210128644,0.2036131121214627,2.0683304633324346,0.01678194410900142,2.538655823673859,0.009615012297005067,748685.0,724007.0,49846.333333333336,-3.296176662895249,0.015352138376242155
1000,4,0.05,40.0,0.5097098239978854,0.02035402691526601,24.491578159019237,0.22603062121804685,2.0811636583336317,0.01692226612357153,2.590873482331517,0.01131031922230299,785610.6666666666,758015.3333333334,50041.333333333336,-3.5125931524810756,0.013277932890598587
1000,4,0.1,10.0,0.9827857553367116,0.0583667459622026,45.76587715843711,0.8590949022385038,2.1474203409986026,0.006388802424291668,3.130206096335314,0.05801603431638238,749599.6666666666,717910.0,99897.66666666667,-4.227526499793548,0.0278222169069886
1000,4,0.1,20.0,0.9264125903379559,0.02829820508124745,42.06611830822027,0.5157393421109886,2.202277337666601,0.025662045512784514,3.128689928004557,0.011926769508970777,778396.6666666666,735949.0,99907.33333333333,-5.453207299930206,0.021913488026155722
1000,4,0.1,40.0,1.0728811106625167,0.04011145493501277,48.81922374231646,0.6079691048823519,2.197661143334699,0.006414051264895387,3.2705422539972155,0.03959531239142904,826500.3333333334,768478.0,100034.66666666667,-7.020242541053535,0.005977525878486519
1000,4,0.2,10.0,1.9229095996658239,0.030362657252555856,80.29290005287044,0.6231416984093988,2.3948687846617154,0.009450618971169509,4.317778384327539,0.028854406188621413,800360.3333333334,734173.3333333334,199758.33333333334,-8.269650330044781,0.002709319938530212
1000,4,0.2,20.0,2.0065853633277584,0.028296511641791203,82.22460181517829,0.9170833019772945,2.4403710313345073,0.026740440101746466,4.446956394662266,0.009254265733105713,835465.3333333334,754844.3333333334,200118.66666666666,-9.64983262117965,0.0030572113954560527
1000,4,0.2,40.0,2.0440537616668735,0.05284357650170244,81.43247329170794,1.1436896985143399,2.510121182669536,0.02380466048856899,4.55417494433641,0.047178191111097514,894779.6666666666,786052.0,200294.0,-12.151330870942674,0.014470235450709478
